Date,Open,High,Low,Close,Volume,Symbol,Sector
2023-09-27,75.32,76.44,75.3,76.12,647260.0,EFERT,Fertilizer
2023-09-28,76.25,76.51,75.74,75.92,465219.0,EFERT,Fertilizer
2023-10-02,76.39,76.65,76.0,76.07,654428.0,EFERT,Fertilizer
2023-10-03,76.2,78.75,76.11,78.42,2212410.0,EFERT,Fertilizer
2023-10-04,78.9,81.17,78.2,80.77,2432917.0,EFERT,Fertilizer
2023-10-05,81.01,83.81,80.77,82.19,3360393.0,EFERT,Fertilizer
2023-10-06,82.21,82.6,81.8,82.05,799743.0,EFERT,Fertilizer
2023-10-09,81.85,83.25,81.16,82.65,682311.0,EFERT,Fertilizer
2023-10-10,82.5,83.51,82.5,83.2,1290246.0,EFERT,Fertilizer
2023-10-11,83.02,85.0,83.02,84.85,2467800.0,EFERT,Fertilizer
2023-10-12,85.0,89.59,84.3,88.73,9900552.0,EFERT,Fertilizer
2023-10-13,88.9,89.0,87.45,88.34,2382455.0,EFERT,Fertilizer
2023-10-16,88.65,88.92,87.4,87.99,1442153.0,EFERT,Fertilizer
2023-10-17,87.99,88.0,87.18,87.41,2060608.0,EFERT,Fertilizer
2023-10-18,87.2,87.5,86.61,86.96,1564006.0,EFERT,Fertilizer
2023-10-19,87.1,89.0,87.0,88.64,1685194.0,EFERT,Fertilizer
2023-10-20,88.6,91.0,88.35,90.33,3328902.0,EFERT,Fertilizer
2023-10-23,90.6,93.99,90.6,92.94,3934442.0,EFERT,Fertilizer
2023-10-24,88.0,89.39,87.06,87.73,1884765.0,EFERT,Fertilizer
2023-10-25,87.73,87.9,85.7,85.84,1346654.0,EFERT,Fertilizer
2023-10-26,85.65,86.2,85.0,86.0,1105308.0,EFERT,Fertilizer
2023-10-27,86.0,86.35,85.6,86.2,738218.0,EFERT,Fertilizer
2023-10-30,86.06,87.99,86.05,87.72,1143971.0,EFERT,Fertilizer
2023-10-31,87.5,87.7,86.5,87.07,998365.0,EFERT,Fertilizer
2023-11-01,87.0,88.25,87.0,87.93,1392956.0,EFERT,Fertilizer
2023-11-02,88.05,88.2,87.0,87.51,573875.0,EFERT,Fertilizer
2023-11-03,87.51,88.1,87.01,87.54,412800.0,EFERT,Fertilizer
2023-11-06,87.51,88.5,87.4,88.35,1429568.0,EFERT,Fertilizer
2023-11-07,88.44,92.35,88.44,90.28,3259549.0,EFERT,Fertilizer
2023-11-08,90.25,92.2,90.06,91.35,8411588.0,EFERT,Fertilizer
2023-11-10,91.2,98.15,91.2,95.8,2825596.0,EFERT,Fertilizer
2023-11-13,96.01,102.0,96.01,101.36,6586730.0,EFERT,Fertilizer
2023-11-14,101.57,103.45,98.26,98.93,3478030.0,EFERT,Fertilizer
2023-11-15,98.93,99.84,95.05,96.93,1482332.0,EFERT,Fertilizer
2023-11-16,97.6,102.17,96.5,101.17,7139523.0,EFERT,Fertilizer
2023-11-17,101.25,101.6,97.16,97.71,1758501.0,EFERT,Fertilizer
2023-11-20,97.11,98.75,96.5,98.02,1337151.0,EFERT,Fertilizer
