Date,Open,High,Low,Close,Volume,Symbol,Sector
2019-02-28,468.9,475.0,460.0,466.74,649800.0,LUCK,Cement
2019-03-01,467.99,476.0,467.5,469.61,585500.0,LUCK,Cement
2019-03-04,469.0,473.0,467.66,472.14,155400.0,LUCK,Cement
2019-03-05,469.5,475.01,467.1,469.62,139700.0,LUCK,Cement
2019-03-06,469.74,483.0,469.74,473.36,508600.0,LUCK,Cement
2019-03-07,477.0,480.0,465.3,467.25,483400.0,LUCK,Cement
2019-03-08,467.0,467.25,456.57,459.95,449100.0,LUCK,Cement
2019-03-11,463.99,466.0,460.0,460.74,211500.0,LUCK,Cement
2019-03-12,462.0,464.7,457.0,463.76,276800.0,LUCK,Cement
2019-03-13,463.0,466.0,460.75,461.31,159800.0,LUCK,Cement
2019-03-14,461.0,462.0,453.01,454.13,334800.0,LUCK,Cement
2019-03-15,450.12,455.0,433.0,435.09,791300.0,LUCK,Cement
2019-03-18,437.16,448.0,433.0,445.45,796500.0,LUCK,Cement
2019-03-19,447.49,448.0,435.0,436.0,308800.0,LUCK,Cement
2019-03-20,434.01,440.0,433.3,434.92,344700.0,LUCK,Cement
2019-03-21,435.0,440.0,426.67,433.43,427600.0,LUCK,Cement
2019-03-22,433.65,436.5,427.51,429.82,270000.0,LUCK,Cement
2019-03-25,432.82,433.0,415.51,417.87,446200.0,LUCK,Cement
2019-03-26,417.87,423.0,413.0,419.66,405100.0,LUCK,Cement
2019-03-27,421.4,439.0,417.0,436.0,1264900.0,LUCK,Cement
2019-03-28,435.98,435.98,421.0,422.7,626800.0,LUCK,Cement
2019-03-29,424.99,432.9,418.53,428.24,639100.0,LUCK,Cement
2019-04-01,425.2,425.9,416.03,417.92,521000.0,LUCK,Cement
2019-04-02,417.0,423.5,414.0,418.76,664900.0,LUCK,Cement
2019-04-03,420.5,427.79,414.0,425.62,493500.0,LUCK,Cement
2019-04-04,426.0,427.0,416.5,417.74,283100.0,LUCK,Cement
2019-04-05,415.0,422.0,414.05,418.15,403600.0,LUCK,Cement
2019-04-08,416.75,416.75,397.25,397.84,1009700.0,LUCK,Cement
2019-04-09,397.0,402.0,379.1,388.77,1091100.0,LUCK,Cement
2019-04-10,389.85,390.0,369.34,369.63,786900.0,LUCK,Cement
2019-04-11,370.01,384.0,365.01,377.57,624500.0,LUCK,Cement
2019-04-12,378.5,396.44,375.05,396.05,717700.0,LUCK,Cement
2019-04-15,401.0,409.0,392.5,396.9,1410500.0,LUCK,Cement
2019-04-16,396.37,403.98,395.0,397.52,688200.0,LUCK,Cement
2019-04-17,398.51,399.0,391.02,394.01,292400.0,LUCK,Cement
2019-04-18,394.5,397.95,376.3,387.26,558800.0,LUCK,Cement
2019-04-19,387.03,397.0,385.0,388.22,408600.0,LUCK,Cement
2019-04-22,389.95,394.0,380.0,381.82,368200.0,LUCK,Cement
2019-04-23,381.0,382.49,367.5,373.59,784300.0,LUCK,Cement
2019-04-24,374.51,383.0,371.0,374.06,402100.0,LUCK,Cement
